BARCODE,AVAILABILITY,LOCATION,LOCATION 2,FRAME NO.,PKEY,MANUFACTURER,MODEL,SIZE,F COLOUR,F GROUP,SUPPLIER,DISPLAY STOCK,QUANTITY,F TYPE,SUPBARCODE,ISTOCKCODE,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,REORDATE,REORDER,REORDER QTY,RRP,EXLISTPR,LIST PRICE,EXCOSTPR,COST PRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,EXDPRECOST,DPRECOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTY ON ORDER,QTY ON APPRO,RELEASE,AVAIL FROM,AVAIL TILL,FRANGE,SRV CHARGE,EXLIST SRV,LIST SRV,EXRRP SRV,RRP SRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PS CREATED,PS UPDATE AT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUP STATUS,LLAB ORDER,LDOWNLOAD,UUID,NOTE,PHOTO,BARCODE_CLEAN
10227,,OPT,,MOD000383,193403,Avanti,APRIL,53-15,C3,F,MOD,,1,MS,,,140.0,40,53.0,,,/  /,0.0,0.0,210,64.95,71.45,51.96,57.16,51.96,57.16,51.96,57.16,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,20.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10227.0
10229,,OPT,,MOD000385,193405,Avanti,FISHER,51-16,C8,F,MOD,,1,LM,,,140.0,36,50.0,,,/  /,0.0,0.0,210,64.95,71.45,51.96,57.16,51.96,57.16,51.96,57.16,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,20.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10229.0
10231,,OPT,,MOD000387,193408,AVANTI,EVERLEY,52-16,C5,F,MOD,,1,LM,,,140.0,35,53.0,,,/  /,0.0,0.0,210,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10231.0
10233,,OPT,,MOD000389,193410,Avanti,BROOK,52-17,C5,F,MOD,,1,LS,,,140.0,41,53.0,,,/  /,0.0,0.0,210,64.95,71.45,51.96,57.16,0.0,0.0,51.96,57.16,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,20.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10233.0
10236,,OPT,,ESS000138,194338,2.5 NVG,OG 10,55-16,2,F,ESS,,2,MS,,,145.0,38,58.0,,,/  /,0.0,0.0,80,11.85,13.04,11.85,13.04,11.85,13.04,11.85,13.04,0.0,0.0,0.0,0.0,0.0,45440,45443,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45443.48582,,/  /       :  :,,,,,,F,F,,,,10236.0
10237,,OPT,,ESS000139,194339,2.5 NVG,OPH 305,57-16,1,F,ESS,,1,MS,,,145.0,39,61.0,,,/  /,0.0,0.0,80,11.85,13.04,11.85,13.04,11.85,13.04,11.85,13.04,0.0,0.0,0.0,0.0,0.0,45413,45414,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45414.55177,,/  /       :  :,,,,,,F,F,,,,10237.0
10238,,OPT,,ESS000140,194340,2.5 NVG,OGH 319,58-20,909,F,ESS,,2,MM,,,145.0,44,63.0,,,/  /,0.0,0.0,80,11.85,13.04,11.85,13.04,11.85,13.04,11.85,13.04,0.0,0.0,0.0,0.0,0.0,/  /,45335,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45335.62627,,/  /       :  :,,,,,,F,F,,,,10238.0
10239,,OPT,,ESS000141,194341,2.5 NVG,OGH 318,60-20,202,F,ESS,,2,MM,,,145.0,50,65.0,,,/  /,0.0,0.0,80,11.85,13.04,11.85,13.04,11.85,13.04,11.85,13.04,0.0,0.0,0.0,0.0,0.0,45334,45421,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45421.62638,,/  /       :  :,,,,,,F,F,,,,10239.0
10240,,OPT,,ESS000142,194342,2.5 NVG,OPH201,52-16,205,F,ESS,,2,MM,,,135.0,37,52.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45335,45335,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45335.64233,,/  /       :  :,,,,,,F,F,,,,10240.0
10241,,OPT,,ESS000143,194343,2.5 NVG,OG 30,49-19,2020,F,ESS,,2,US,,,140.0,44,49.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45412,45460,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45460.44009,,/  /       :  :,,,,,,F,F,,,,10241.0
10242,,OPT,,ESS000144,194344,2.5 NVG,OPH 306,48-23,306,F,ESS,,5,UM,,,145.0,44,48.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,/  /,45224,45215.0,45394.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45224.69058,,/  /       :  :,,,,,,F,F,,,,10242.0
10243,,OPT,,ESS000145,194345,2.5 NVG,OPH 306,48-23,202,F,ESS,,2,UM,,,145.0,44,49.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45419,45454,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45454.58951,,/  /       :  :,,,,,,F,F,,,,10243.0
10244,,OPT,,ESS000146,194346,2.5 NVG,OPH 103,52-17,2,F,ESS,,2,BM,,,135.0,31,54.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45335,45335,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45335.68228,,/  /       :  :,,,,,,F,F,,,,10244.0
10245,,OPT,,ESS000147,194347,2.5 NVG,OPH 311,49-20,209,F,ESS,,2,UM,,,146.0,45,50.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45426,45435,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45435.5477,,/  /       :  :,,,,,,F,F,,,,10245.0
10246,,OPT,,ESS000148,194348,2.5 NVG,OPH 202,50-15,7,F,ESS,,2,US,,,135.0,30,50.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45335,45335,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45335.66894,,/  /       :  :,,,,,,F,F,,,,10246.0
10247,,OPT,,ESS000149,194349,2.5 NVG,OPH 104,53-16,5,F,ESS,,2,US,,,140.0,32,54.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45489,45523,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45523.50446,,/  /       :  :,,,,,,F,F,,,,10247.0
10248,,OPT,,ESS000150,194350,2.5 NVG,OPH 101,52-16,505,F,ESS,,2,US,,,140.0,37,53.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45334,45371,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45371.43229,,/  /       :  :,,,,,,F,F,,,,10248.0
10250,,OPT,,ESS000152,194352,2.5 NVG,OPH 200,53-17,606,F,ESS,,2,US,,,135.0,34,54.0,,,/  /,0.0,0.0,80,17.0,18.7,17.0,18.7,17.0,18.7,17.0,18.7,0.0,0.0,0.0,0.0,0.0,45413,45413,45215.0,45222.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45413.52677,,/  /       :  :,,,,,,F,F,,,,10250.0
10251,,OPT,,APO000405,194632,ARTLIFE,WINKLER 68612,49-20,513,F,APO,,1,US,,,145.0,43,48.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10251.0
10253,,OPT,,APO000407,194634,ARTLIFE,FERRANTE 68539,49-15,543,F,APO,,1,LS,,,135.0,37,50.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10253.0
10254,,OPT,,APO000408,194635,ARTLIFE,TERESA 681186,53-15,555,F,APO,,1,LS,,,145.0,40,53.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10254.0
10255,,OPT,,APO000409,194636,ARTLIFE,DUNHAM  68634,52-16,550,F,APO,,1,LS,,,145.0,38,52.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10255.0
10256,,OPT,,APO000410,194637,ARTLIFE,BARR 68656,20-17,560,F,APO,,1,LS,,,140.0,42,52.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10256.0
10257,,OPT,,APO000411,194638,ARTLIFE,HUNT 68658,53-16,549,F,APO,,1,LS,,,140.0,42,53.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10257.0
10261,,OPT,,APO000415,194642,ARTLIFE,MANN,52-17,68655,F,APO,,1,LS,,,140.0,43,52.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10261.0
10262,,OPT,,APO000416,194643,ARTLIFE,CELA 68271,49-20,545,F,APO,,1,LS,,,145.0,42,50.0,,,/  /,0.0,0.0,250,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45224.0,45224.0,/  /,0.0,,246067.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10262.0
10264,,OPT,,AUS000764,188148,CLARITY,1321,50-16,C1,F,AUS,,1,LS,,,135.0,33,51.0,,,/  /,0.0,0.0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0.0,0.0,0.0,0.0,0.0,/  /,44988,44988.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44988.50778,,/  /       :  :,,,,,,F,F,,,,10264.0
10265,,OPT,,AUS000744,188016,CLARITY,1321,50-16,C2,F,AUS,,1,LS,,,130.0,,,,,/  /,0.0,0.0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0.0,0.0,0.0,0.0,0.0,44986,44986,44986.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44986.56043,,/  /       :  :,,,,,,F,F,,,,10265.0
10266,,OPT,,AUS000790,194766,CLARITY,1272,53-17,C3,F,AUS,,1,MS,,,145.0,38,56.0,,,/  /,0.0,0.0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45230.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10266.0
10267,,OPT,,AUS000791,194767,CLARITY,1251,53-17,C1,F,AUS,,1,MS,,,140.0,37,55.0,,,/  /,0.0,0.0,120,9.35,10.29,9.35,10.29,9.35,10.29,9.35,10.29,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45230.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10267.0
10270,,OPT,,AUS000794,194771,CLARITY,4838,52-16,C2,F,AUS,,1,LM,,,135.0,38,54.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45230.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10270.0
10271,,OPT,,AUS000795,194772,CLARITY,4838,52-16,C3,F,AUS,,1,LM,,,135.0,38,54.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45230.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10271.0
10272,,OPT,,AUS000796,194773,CLARITY,4838,52-16,C4,F,AUS,,1,LM,,,135.0,38,54.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45230.0,45230.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10272.0
10274,,OPT,,AUS000798,194783,CASA,302,55-15,C2,F,AUS,,1,LM,,,140.0,40,54.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10274.0
10275,,OPT,,AUS000799,194784,CASA,303,50-19,C2,F,AUS,,1,LM,,,140.0,44,52.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45547.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10275.0
10276,,OPT,,AUS000800,194785,CASA,302,55-15,C3,F,AUS,,1,LM,,,140.0,40,55.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45547.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10276.0
10281,,OPT,,AUS000805,194806,CASA,312,46-20,C12,F,AUS,,1,US,,,145.0,42,48.0,,,/  /,0.0,0.0,120,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10281.0
10282,,OPT,,AUS000806,194807,CLARITY,2033,53-14,C2,F,AUS,,1,LS,,,140.0,40,53.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10282.0
10285,,OPT,,AUS000809,194810,CLARITY,2127,53-16,C2,F,AUS,,1,US,,,140.0,42,53.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,45419,45231.0,45509.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45419.56498,,/  /       :  :,,,,,,F,F,,,,10285.0
10286,,OPT,,AUS000810,194811,CLARITY,2129,54-17,C3,F,AUS,,1,MS,,,145.0,40,57.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10286.0
10287,,OPT,,AUS000811,194812,CLARITY,2125,52-15,C2,F,AUS,,1,LS,,,140.0,40,52.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10287.0
10288,,OPT,,AUS000812,194813,CLARITY,2130,56-18,C2,F,AUS,,1,MS,,,145.0,40,57.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10288.0
10293,,OPT,,AUS000817,194819,CLARITY MILAN,4752,55-17,C2,F,AUS,,1,MM,,,140.0,37,58.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10293.0
10294,,OPT,,AUS000818,194822,CLARITY,4850,58-17,C3,F,AUS,,1,MM,,,145.0,38,61.0,,,/  /,0.0,0.0,120,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10294.0
10296,,OPT,,AUS000820,194824,CLARITY,4742,56-18,C3,F,AUS,,1,MM,,,140.0,36,60.0,,,/  /,0.0,0.0,149,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10296.0
10297,,OPT,,AUS000821,194825,CLARITY,4751,55-17,C1,F,AUS,,1,MM,,,140.0,36,58.0,,,/  /,0.0,0.0,149,12.15,13.37,12.15,13.37,12.15,13.37,12.15,13.37,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45231.0,45231.0,/  /,0.0,,13001.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10297.0
10298,,OPT,,AVI000097,194759,Nano,Crew,48-15,3020648,F,AVI,,1,BS,,,133.0,31,49.0,,,/  /,0.0,0.0,179,60.0,66.0,60.0,66.0,60.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,/  /,45230,45230.0,45246.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45230.43138,,/  /       :  :,,,,,,F,F,,,,10298.0
10299,,OPT,,AVI000098,194838,Nano,CREW,46-14,3021946,F,AVI,,1,BS,,,135.0,28,47.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45232.0,45232.0,/  /,0.0,,418863.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10299.0
10300,,OPT,,AVI000099,194839,Nano,CAMPER,48-14,3040148,F,AVI,,1,GS,,,135.0,32,47.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45232.0,45232.0,/  /,0.0,,418863.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10300.0
10301,,OPT,,AVI000100,194840,Nano,FLICKER,46-14,3180346,F,AVI,,1,GS,,,132.0,38,46.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45232.0,45232.0,/  /,0.0,,418863.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10301.0
10302,,OPT,,AVI000101,194841,Nano,FLICKER,48-15,3180648,F,AVI,,1,GS,,,132.0,38,48.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45232.0,45232.0,/  /,0.0,,418863.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10302.0
10303,,OPT,,AVI000102,194842,Nano,FLICKER,44-14,3180144,F,AVI,,1,GS,,,120.0,35,43.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45232.0,45232.0,/  /,0.0,,418863.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10303.0
